Frequency,CustGender,CustAccountBalance,TransactionAmount (INR),CustomerAge,Recency,Label
-0.0325990683319438,0.6157997811176921,-0.252099455609678,-0.2431910099149611,0.4002529524073707,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2838173479243781,-0.1106237179930621,0.5098411753888394,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2490205295114975,-0.2827778127377056,0.8386058443332457,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2817890463555555,-0.2984273815490857,-0.147688162499973,0.0,1
-0.0325990683319438,0.6157997811176921,-0.1692211323311759,-0.1935710725485943,-0.8052175003887856,0.0,1
-0.0325990683319438,0.6157997811176921,-0.3013956603960113,-0.3094746558759106,0.5098411753888394,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2406884054853206,-0.2210964612613113,0.1810765064444332,0.0,1
-0.0325990683319438,0.6157997811176921,-0.3008848021231378,0.0164199367654243,0.6194293983703082,0.0,1
-0.0325990683319438,0.6157997811176921,2.008231403775365,-0.2873801072222608,0.5098411753888394,0.0,1
-0.0325990683319438,0.6157997811176921,-0.1712128848738446,0.264983609118985,1.4961351822220583,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2584311321137407,4.226978073691473,-0.6956292774073168,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2007474716138503,-0.326929349312294,-0.0380999395185043,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2192362726474151,0.0442590680690231,0.9481940673147145,0.0,1
-0.0325990683319438,0.6157997811176921,-0.1625646174175274,0.3176570131092862,0.6194293983703082,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2742271996426767,-0.2065140591499024,1.9344880741479331,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2439815442589301,-0.2075083138393167,-0.147688162499973,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2730251846053984,-0.2895895620876258,0.0714882834629644,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2237304854432115,-0.3205219302027356,0.1810765064444332,0.0,1
-0.0325990683319438,0.6157997811176921,0.8273386547250552,-0.265285558568611,0.0714882834629644,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2699757687404874,-0.2082263866705603,-0.0380999395185043,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2657552784145066,0.8287856732982255,-0.0380999395185043,0.0,1
-0.0325990683319438,0.6157997811176921,-0.3034867841323424,-0.2942294173048922,0.2906647294259019,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2491085332428546,-0.2873801072222608,0.0714882834629644,0.0,1
-0.0325990683319438,0.6157997811176921,-0.26134169179175,-0.1844195104962526,0.4002529524073707,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2464030772141887,-0.3043929096855712,-0.5860410544258481,0.0,1
-0.0325990683319438,0.6157997811176921,2.168777311005301,-0.2531335568091036,2.044076297129402,0.0,1
-0.0325990683319438,0.6157997811176921,-0.0610523132971439,0.1637508060976922,0.4002529524073707,0.0,1
-0.0325990683319438,0.6157997811176921,-0.1146994331011399,-0.2962179266837207,0.9481940673147145,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2093885873554721,-0.1468587777850479,-0.3668646084629106,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2260696983982656,-0.2210964612613113,2.044076297129402,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2702688008399804,-0.265285558568611,0.4002529524073707,0.0,1
-0.0325990683319438,0.6157997811176921,-0.3019712228665763,-0.1945830028769315,-0.3668646084629106,0.0,1
-0.0325990683319438,0.6157997811176921,-0.3030691992753384,-0.3094746558759106,-0.6956292774073168,0.0,1
-0.0325990683319438,0.6157997811176921,-0.096859819558899,-0.2789841787338739,0.1810765064444332,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2622382909709311,-0.1978088069803644,0.9481940673147145,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2728084500095241,-0.2884848346549433,0.0714882834629644,0.0,1
-0.0325990683319438,0.6157997811176921,-0.3016821053898639,-0.265727449541684,-0.0380999395185043,0.0,1
-0.0325990683319438,0.6157997811176921,-0.1728609410644939,-0.1700580538713802,1.8248998511664645,0.0,1
-0.0325990683319438,0.6157997811176921,-0.3031651828146714,-0.325603676393075,-0.0380999395185043,0.0,1
-0.0325990683319438,0.6157997811176921,-0.3034519289333533,-0.3216266576354181,-0.4764528314443793,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2473736778201653,0.0603880885861875,-0.0380999395185043,0.0,1
-0.0325990683319438,0.6157997811176921,-0.3032231493443078,-0.2873801072222608,-0.147688162499973,0.0,1
-0.0325990683319438,0.6157997811176921,-0.230670961070871,-0.3094746558759106,-0.3668646084629106,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2682193452519009,0.4273785417233112,0.2906647294259019,0.0,1
-0.0325990683319438,0.6157997811176921,-0.1417666782712327,-0.2932859800773814,-0.3668646084629106,0.0,1
-0.0325990683319438,0.6157997811176921,-0.1684534898601339,-0.2343531904535012,0.4002529524073707,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2621985801340698,-0.265285558568611,0.4002529524073707,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2770391032984932,-0.2873801072222608,-0.4764528314443793,0.0,1
-0.0325990683319438,0.6157997811176921,-0.241487778985248,0.6938387984863283,-0.3668646084629106,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2826140531065753,-0.3094746558759106,0.6194293983703082,0.0,1
-0.0325990683319438,0.6157997811176921,0.519613696155714,-0.0951575339355073,2.153664520110871,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2923700835286062,-0.265285558568611,-0.0380999395185043,0.0,1
-0.0325990683319438,0.6157997811176921,-0.3033962961211438,-0.3214057121488816,0.2906647294259019,0.0,1
-0.0325990683319438,0.6157997811176921,-0.250015069541402,-0.2873801072222608,0.5098411753888394,0.0,1
-0.0325990683319438,0.6157997811176921,-0.0211624577248401,-0.3205219302027356,0.2906647294259019,0.0,1
-0.0325990683319438,0.6157997811176921,0.6265659708794546,-0.0748482248130723,-0.9148057233702545,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2919468525810532,-0.0969250978277992,-0.0380999395185043,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2979783076303238,-0.3094746558759106,-0.8052175003887856,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2864039349266857,-0.1510567420292413,-0.2572763854814418,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2738292255401796,-0.3103584378220567,-0.3668646084629106,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2616166564014862,-0.3205219302027356,-0.9148057233702545,0.0,1
-0.0325990683319438,0.6157997811176921,0.5210994084227775,-0.13095070275442,1.3865469592405897,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2387972286356314,-0.2745652690031439,0.5098411753888394,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2965924182441664,-0.2873801072222608,0.0714882834629644,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2283679207359341,-0.3183124753373706,0.2906647294259019,0.0,1
-0.0325990683319438,0.6157997811176921,-0.3034698082200918,-0.3205219302027356,-0.4764528314443793,0.0,1
-0.0325990683319438,0.6157997811176921,1.4711400391495026,0.1103217685434361,-0.0380999395185043,0.0,1
-0.0325990683319438,0.6157997811176921,-0.1323374435701778,-0.1953563120798092,0.5098411753888394,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2997727104880032,-0.3094746558759106,-0.0380999395185043,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2518346916035335,0.0390801058646076,1.605723405203527,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2593255104973059,-0.3161030204720056,0.729017621351777,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2072570376108101,-0.3205219302027356,-0.147688162499973,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2939196342594773,-0.1828728920904971,-0.3668646084629106,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2358526794925171,3.3816406422028304,1.605723405203527,0.0,1
-0.0325990683319438,0.6157997811176921,0.1052366466768199,-0.3094746558759106,-0.2572763854814418,0.0,1
-0.0325990683319438,0.6157997811176921,-0.072137358153202,-0.2884848346549433,-0.6956292774073168,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2809702503041396,-0.3064454932554952,-0.4764528314443793,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2454934167455375,-0.2210964612613113,-0.3668646084629106,0.0,1
-0.0325990683319438,0.6157997811176921,-0.0669556773721595,0.0084658992501104,0.2906647294259019,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2617727896254679,-0.3101374923355202,0.0714882834629644,0.0,1
-0.0325990683319438,0.6157997811176921,-0.3034139495642603,-0.3094746558759106,0.0714882834629644,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2992388538062934,-0.3293597496641955,1.4961351822220583,0.0,1
-0.0325990683319438,0.6157997811176921,0.1874884797480049,-0.2354579178861837,-0.4764528314443793,0.0,1
-0.0325990683319438,0.6157997811176921,-0.1482025063256226,-0.0838893141221458,0.2906647294259019,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2970599898228309,-0.0222455233784628,0.1810765064444332,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2793870865142001,-0.260866648837881,0.0714882834629644,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2880492809938715,-0.3205219302027356,-1.024393946351723,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2561594464016526,1.642578717674052,0.9481940673147145,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2539527660120853,-0.2984273815490857,0.4002529524073707,0.0,1
-0.0325990683319438,0.6157997811176921,0.3079865537920764,-0.263076103703246,-0.147688162499973,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2470200443487797,-0.2431910099149611,-0.0380999395185043,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2156171662461101,-0.2911759506809579,0.9481940673147145,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2747826620308873,-0.2990902180086952,0.729017621351777,0.0,1
-0.0325990683319438,0.6157997811176921,-0.3027957402897486,-0.3194172027700531,-0.4764528314443793,0.0,1
-0.0325990683319438,0.6157997811176921,-0.191117349011062,-0.2255153709920413,0.0714882834629644,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2795562810276518,-0.2929037443856733,-0.6956292774073168,0.0,1
-0.0325990683319438,0.6157997811176921,0.2136447846689222,2.0773994351778806,0.9481940673147145,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2955383307792719,-0.2873801072222608,-0.8052175003887856,0.0,1
-0.0325990683319438,0.6157997811176921,-0.303105447176663,-0.132718266646712,-0.147688162499973,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2790693998193097,-0.2566686845936876,-0.8052175003887856,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2671651448651954,-0.3147839759173827,0.2906647294259019,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2588251163122499,-0.3183124753373706,0.0714882834629644,0.0,1
-0.0325990683319438,0.6157997811176921,-0.3033350924995926,2.825302116558793,0.729017621351777,0.0,1
-0.0325990683319438,0.6157997811176921,1.224673770334471,-0.254238284241786,0.6194293983703082,0.0,1
-0.0325990683319438,0.6157997811176921,-0.1769889107866785,0.4108076302330739,-0.147688162499973,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2465535643476213,-0.2774375603281184,0.2906647294259019,0.0,1
-0.0325990683319438,0.6157997811176921,-0.3022993736492841,-0.2522497748629576,-0.6956292774073168,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2520373862542426,0.6405909362310322,-0.6956292774073168,0.0,1
-0.0325990683319438,0.6157997811176921,-0.243887894437024,-0.3041719641990347,0.0714882834629644,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2593223486865985,-0.1580386194037947,0.4002529524073707,0.0,1
-0.0325990683319438,0.6157997811176921,-0.1735025627944822,-0.134485830539004,0.9481940673147145,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2639492822509,-0.1981181306615155,1.3865469592405897,0.0,1
-0.0325990683319438,0.6157997811176921,-0.1159303184814254,-0.0125239219708569,-0.3668646084629106,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2887709642878446,-0.2873801072222608,-0.4764528314443793,0.0,1
-0.0325990683319438,0.6157997811176921,-0.2922273127189239,-0.3216266576354181,-0.147688162499973,0.0,1
-0.0325990683319438,0.6157997811176921,-0.192808503692902,-0.3205219302027356,0.5098411753888394,0.0,1
-0.0325990683319438,0.6157997811176921,1.3359738735463744,-0.3238361125007831,0.9481940673147145,0.0,1
